,sim,label,pair_id
0,0.019643651321530342,0.0,552
1,0.8276601433753967,1.0,2925
2,0.826800525188446,1.0,1021
3,0.942075252532959,1.0,1331
4,-0.025211557745933533,0.0,594
5,0.9664871096611023,1.0,1428
6,0.7798367142677307,1.0,1281
7,0.6738455891609192,1.0,1117
8,0.6102178692817688,1.0,1113
9,0.3824827969074249,1.0,2859
10,0.5682054162025452,1.0,1734
11,0.488781213760376,1.0,1733
12,0.5682054162025452,1.0,1732
13,0.7414864897727966,1.0,1410
14,0.09825840592384338,0.0,1861
15,0.6202673316001892,1.0,2978
16,0.23955626785755157,1.0,1787
17,0.7611854076385498,1.0,1373
18,0.7923945188522339,1.0,1340
19,0.02085918001830578,0.0,381
20,0.15417519211769104,0.0,279
21,0.5543743371963501,1.0,3102
22,0.16866110265254974,1.0,2902
23,0.3011939823627472,1.0,1730
24,0.9420663714408875,1.0,1047
25,0.10465723276138306,0.0,575
26,0.08992939442396164,0.0,496
27,0.1271851509809494,0.0,2190
28,0.26987454295158386,0.0,2108
29,0.7728277444839478,1.0,3230
30,0.41773471236228943,1.0,2993
31,0.5164262652397156,1.0,2992
32,0.32179734110832214,1.0,2991
33,0.5640844702720642,1.0,2990
34,0.8064218759536743,1.0,2989
35,0.8135733008384705,1.0,2988
36,0.23162762820720673,1.0,2920
37,0.28367117047309875,1.0,2916
38,0.39308586716651917,1.0,2751
39,0.17501039803028107,1.0,2704
40,0.22765915095806122,1.0,1750
41,0.6392658352851868,1.0,1692
42,0.9312949180603027,1.0,1096
43,0.808883786201477,1.0,922
44,0.6435109376907349,1.0,921
45,0.730658233165741,1.0,920
46,0.8252522945404053,1.0,916
47,0.04745006933808327,0.0,335
48,0.07750927656888962,0.0,2002
49,0.4542088210582733,1.0,3186
50,0.42610305547714233,1.0,3156
51,0.3399776518344879,1.0,3154
52,0.22384531795978546,1.0,3017
53,0.14853279292583466,1.0,3016
54,0.4101368486881256,1.0,3000
55,0.1680283546447754,1.0,2836
56,0.6096094250679016,1.0,1746
57,0.527225136756897,1.0,1708
58,0.5939252972602844,1.0,1707
59,0.8193951845169067,1.0,1136
60,0.8509432673454285,1.0,829
61,0.8698991537094116,1.0,828
62,0.9095933437347412,1.0,750
63,0.18571031093597412,0.0,703
64,0.36203905940055847,0.0,139
65,0.11432822048664093,0.0,118
66,0.0867125391960144,0.0,2419
67,0.025540726259350777,0.0,2366
68,0.061604540795087814,0.0,2230
69,0.03093005158007145,0.0,1114
70,0.3953469395637512,1.0,3150
71,0.6640130281448364,1.0,3130
72,0.611325740814209,1.0,3126
73,0.381064772605896,1.0,3049
74,0.23013180494308472,1.0,3023
75,0.49306052923202515,1.0,3002
76,0.8440591096878052,1.0,2980
