,sim,label,pair_id
0,0.012253222987055779,0.0,552
1,0.8945178389549255,1.0,2925
2,0.9133515954017639,1.0,1021
3,0.966172993183136,1.0,1331
4,0.027340125292539597,0.0,594
5,0.9902803301811218,1.0,1428
6,0.7621992826461792,1.0,1281
7,0.6111854910850525,1.0,1117
8,0.6657983660697937,1.0,1113
9,0.19074586033821106,1.0,2859
10,0.5467529892921448,1.0,1734
11,0.6681113839149475,1.0,1733
12,0.5467529892921448,1.0,1732
13,0.7287186980247498,1.0,1410
14,0.1900274157524109,0.0,1861
15,0.7611175775527954,1.0,2978
16,0.31253066658973694,1.0,1787
17,0.8213632702827454,1.0,1373
18,0.7260088324546814,1.0,1340
19,0.12740516662597656,0.0,381
20,0.2533399164676666,0.0,279
21,0.5998825430870056,1.0,3102
22,0.33053722977638245,1.0,2902
23,0.7037724256515503,1.0,1730
24,0.8889215588569641,1.0,1047
25,0.22838307917118073,0.0,575
26,0.2932438850402832,0.0,496
27,0.3976925313472748,0.0,2190
28,0.15444011986255646,0.0,2108
29,0.7374868392944336,1.0,3230
30,0.4427953064441681,1.0,2993
31,0.7139849066734314,1.0,2992
32,0.3073766231536865,1.0,2991
33,0.5416001677513123,1.0,2990
34,0.7552080750465393,1.0,2989
35,0.8212589621543884,1.0,2988
36,0.38183194398880005,1.0,2920
37,0.36196446418762207,1.0,2916
38,0.7785247564315796,1.0,2751
39,0.5232906937599182,1.0,2704
40,0.3602774441242218,1.0,1750
41,0.6958534121513367,1.0,1692
42,0.9388189911842346,1.0,1096
43,0.8547788858413696,1.0,922
44,0.7361892461776733,1.0,921
45,0.7872381806373596,1.0,920
46,0.8084158301353455,1.0,916
47,0.10805392265319824,0.0,335
48,0.17989282310009003,0.0,2002
49,0.7262328863143921,1.0,3186
50,0.2743399143218994,1.0,3156
51,0.44243502616882324,1.0,3154
52,0.3586205244064331,1.0,3017
53,0.6128209829330444,1.0,3016
54,0.543366014957428,1.0,3000
55,0.3173848092556,1.0,2836
56,0.7054052948951721,1.0,1746
57,0.5337375402450562,1.0,1708
58,0.6229748725891113,1.0,1707
59,0.7572227716445923,1.0,1136
60,0.9317160844802856,1.0,829
61,0.92453533411026,1.0,828
62,0.8837920427322388,1.0,750
63,0.38382241129875183,0.0,703
64,0.4821351170539856,0.0,139
65,0.19989226758480072,0.0,118
66,0.18262141942977905,0.0,2419
67,0.24815678596496582,0.0,2366
68,0.2692096531391144,0.0,2230
69,0.22494079172611237,0.0,1114
70,0.6443891525268555,1.0,3150
