,sim,label,pair_id
0,-0.07787609845399857,0.0,552
1,0.8316482901573181,1.0,2925
2,0.8220260143280029,1.0,1021
3,0.9730139374732971,1.0,1331
4,-0.0702185407280922,0.0,594
5,0.9667081832885742,1.0,1428
6,0.8105711936950684,1.0,1281
7,0.5920993089675903,1.0,1117
8,0.6404649019241333,1.0,1113
9,0.29576972126960754,1.0,2859
10,0.3763609528541565,1.0,1734
11,0.48291462659835815,1.0,1733
12,0.3763609528541565,1.0,1732
13,0.6834255456924438,1.0,1410
14,0.01494548935443163,0.0,1861
15,0.7897270917892456,1.0,2978
16,0.07966268807649612,1.0,1787
17,0.7728315591812134,1.0,1373
18,0.673679530620575,1.0,1340
19,-0.013184592127799988,0.0,381
20,0.19788886606693268,0.0,279
21,0.4347307085990906,1.0,3102
22,0.2923987805843353,1.0,2902
23,0.3875581920146942,1.0,1730
24,0.7261848449707031,1.0,1047
25,0.11662483960390091,0.0,575
26,0.16484388709068298,0.0,496
27,0.34322020411491394,0.0,2190
28,0.29810136556625366,0.0,2108
29,0.5266014337539673,1.0,3230
30,0.2846483290195465,1.0,2993
31,0.5709392428398132,1.0,2992
32,0.5338323712348938,1.0,2991
33,0.42380404472351074,1.0,2990
34,0.5806529521942139,1.0,2989
35,0.8762571811676025,1.0,2988
36,0.3200809359550476,1.0,2920
37,0.3847358822822571,1.0,2916
38,0.5551161170005798,1.0,2751
39,0.29495322704315186,1.0,2704
40,0.34045135974884033,1.0,1750
41,0.44841936230659485,1.0,1692
42,0.8702685236930847,1.0,1096
43,0.8914677500724792,1.0,922
44,0.7040805816650391,1.0,921
45,0.8169244527816772,1.0,920
46,0.6902081370353699,1.0,916
47,0.08246364444494247,0.0,335
48,0.06422463804483414,0.0,2002
49,0.6986897587776184,1.0,3186
50,0.23522908985614777,1.0,3156
51,0.5504773855209351,1.0,3154
52,0.42470523715019226,1.0,3017
53,0.38177478313446045,1.0,3016
54,0.23042137920856476,1.0,3000
55,0.4496348202228546,1.0,2836
56,0.5998017191886902,1.0,1746
57,0.4873352646827698,1.0,1708
58,0.4838346838951111,1.0,1707
59,0.8379486203193665,1.0,1136
60,0.9003335237503052,1.0,829
61,0.878864586353302,1.0,828
62,0.7777209877967834,1.0,750
63,0.21481174230575562,0.0,703
64,0.29456478357315063,0.0,139
65,0.11663639545440674,0.0,118
66,0.0365510918200016,0.0,2419
67,0.09643780440092087,0.0,2366
68,0.041687529534101486,0.0,2230
69,-0.026077287271618843,0.0,1114
70,0.32842159271240234,1.0,3150
71,0.6982986927032471,1.0,3130
72,0.16671019792556763,1.0,3126
73,0.5428730249404907,1.0,3049
74,0.2878033518791199,1.0,3023
75,0.37998273968696594,1.0,3002
76,0.8396478295326233,1.0,2980
77,0.42357832193374634,1.0,2879
78,0.6435047388076782,1.0,2820
79,0.5575535297393799,1.0,1506
80,0.7174654006958008,1.0,1451
81,0.7218126058578491,1.0,1336
82,0.9512526392936707,1.0,1233
83,0.8500604629516602,1.0,1200
84,0.8468776941299438,1.0,719
85,0.18593300879001617,0.0,623
86,0.03633686527609825,0.0,298
87,0.2259783148765564,0.0,2606
88,0.3569743037223816,0.0,2195
89,0.1816062480211258,0.0,2109
90,0.06989753991365433,0.0,1226
91,0.9010202288627625,1.0,3246
92,0.6967250108718872,1.0,3241
93,0.6869012713432312,1.0,3198
94,0.6635021567344666,1.0,2959
95,0.8787655234336853,1.0,2933
96,0.21495464444160461,1.0,2821
97,0.1865435391664505,1.0,2752
98,0.8653463125228882,1.0,1714
99,0.4078902006149292,1.0,1699
100,0.4078902006149292,1.0,1698
101,0.2589806318283081,1.0,1594
102,0.5745876431465149,1.0,1586
103,0.4797804057598114,1.0,1549
104,0.7900898456573486,1.0,1255
105,0.6695753931999207,1.0,1040
106,0.7502008080482483,1.0,902
107,0.8103636503219604,1.0,812
108,0.7427182793617249,1.0,808
109,0.260146826505661,0.0,539
110,0.26068729162216187,0.0,532
111,0.30157116055488586,0.0,520
112,0.07598777115345001,0.0,372
113,-0.040113162249326706,0.0,342
