,sim,label,pair_id
0,0.11867672950029373,0.0,552
1,0.6032745838165283,1.0,2925
2,0.9140456914901733,1.0,1021
3,0.9923802614212036,1.0,1331
4,0.26185357570648193,0.0,594
5,0.988717794418335,1.0,1428
6,0.905970573425293,1.0,1281
7,0.843526303768158,1.0,1117
8,0.8781707286834717,1.0,1113
9,0.57808518409729,1.0,2859
10,0.6979884505271912,1.0,1734
11,0.777332603931427,1.0,1733
12,0.6979884505271912,1.0,1732
13,0.9112088680267334,1.0,1410
14,0.3494341969490051,0.0,1861
15,0.8573246598243713,1.0,2978
16,0.3397412896156311,1.0,1787
17,0.9195769429206848,1.0,1373
18,0.9226003289222717,1.0,1340
19,0.35595133900642395,0.0,381
20,0.2841736674308777,0.0,279
21,0.5707333087921143,1.0,3102
22,0.5717204213142395,1.0,2902
23,0.7256484627723694,1.0,1730
24,0.9455143809318542,1.0,1047
25,0.24529999494552612,0.0,575
26,0.07306478917598724,0.0,496
27,0.2970171570777893,0.0,2190
28,0.055070217698812485,0.0,2108
29,0.8377935886383057,1.0,3230
30,0.5875411033630371,1.0,2993
31,0.8384296298027039,1.0,2992
32,0.6311211585998535,1.0,2991
33,0.415668785572052,1.0,2990
34,0.8926500082015991,1.0,2989
35,0.4647630751132965,1.0,2988
36,0.6191532015800476,1.0,2920
37,0.48399174213409424,1.0,2916
38,0.4784770607948303,1.0,2751
39,0.40757784247398376,1.0,2704
40,0.41713348031044006,1.0,1750
41,0.8410963416099548,1.0,1692
42,0.8542067408561707,1.0,1096
43,0.9625823497772217,1.0,922
44,0.9212468862533569,1.0,921
45,0.9521269798278809,1.0,920
46,0.8452091217041016,1.0,916
47,0.04349197447299957,0.0,335
48,-0.12332438677549362,0.0,2002
49,0.6486627459526062,1.0,3186
50,0.36260682344436646,1.0,3156
51,0.8880851864814758,1.0,3154
52,0.4072296917438507,1.0,3017
53,0.5747330784797668,1.0,3016
54,0.3238750398159027,1.0,3000
55,0.41927409172058105,1.0,2836
56,0.8423573970794678,1.0,1746
57,0.6772786378860474,1.0,1708
58,0.6911373138427734,1.0,1707
59,0.8879876732826233,1.0,1136
60,0.939710795879364,1.0,829
61,0.9211028814315796,1.0,828
62,0.912298321723938,1.0,750
63,0.15765196084976196,0.0,703
64,0.5174433588981628,0.0,139
65,0.20738735795021057,0.0,118
66,0.31168150901794434,0.0,2419
67,0.478583425283432,0.0,2366
68,0.31180545687675476,0.0,2230
69,0.14021198451519012,0.0,1114
70,0.7589041590690613,1.0,3150
71,0.8750309348106384,1.0,3130
72,0.6697055697441101,1.0,3126
73,0.7521193623542786,1.0,3049
74,0.35265088081359863,1.0,3023
75,0.5192759037017822,1.0,3002
76,0.895597517490387,1.0,2980
77,0.7838828563690186,1.0,2879
78,0.6934030055999756,1.0,2820
79,0.8002645969390869,1.0,1506
80,0.801853597164154,1.0,1451
81,0.895942747592926,1.0,1336
82,0.9091126322746277,1.0,1233
83,0.9491123557090759,1.0,1200
84,0.9028038382530212,1.0,719
85,0.26177647709846497,0.0,623
86,0.1902504712343216,0.0,298
87,0.32625967264175415,0.0,2606
88,0.24070894718170166,0.0,2195
89,0.19268524646759033,0.0,2109
90,0.06566300243139267,0.0,1226
91,0.9318714141845703,1.0,3246
92,0.6110767722129822,1.0,3241
93,0.6761653423309326,1.0,3198
94,0.8080393671989441,1.0,2959
95,0.9739528298377991,1.0,2933
96,0.682046115398407,1.0,2821
97,0.40917670726776123,1.0,2752
98,0.7534508109092712,1.0,1714
99,0.6421808004379272,1.0,1699
100,0.6421808004379272,1.0,1698
101,0.40963977575302124,1.0,1594
102,0.9314162135124207,1.0,1586
103,0.4587724804878235,1.0,1549
104,0.9157090783119202,1.0,1255
105,0.9223241806030273,1.0,1040
106,0.7821323275566101,1.0,902
107,0.9414221048355103,1.0,812
108,0.8509480357170105,1.0,808
109,0.21754181385040283,0.0,539
110,0.42358359694480896,0.0,532
111,0.4937012791633606,0.0,520
112,0.31816723942756653,0.0,372
113,0.15266184508800507,0.0,342
114,0.18870927393436432,0.0,122
115,0.2119193822145462,0.0,66
116,0.19862523674964905,0.0,2530
117,0.32201433181762695,0.0,2439
118,0.18380899727344513,0.0,2434
119,0.1741430163383484,0.0,2414
120,0.1365889608860016,0.0,2342
121,0.26058053970336914,0.0,2291
122,0.2780209183692932,0.0,2225
123,0.31420913338661194,0.0,2165
124,0.2674115002155304,0.0,2154
125,0.1715860664844513,0.0,2059
126,0.18818950653076172,0.0,2015
127,0.02015879563987255,0.0,1929
128,0.13171090185642242,0.0,1913
129,0.34800902009010315,0.0,1813
130,0.3357131779193878,0.0,1515
131,0.5551765561103821,0.0,515
132,0.27375802397727966,0.0,2482
133,0.2251124531030655,0.0,2471
134,0.26243311166763306,0.0,2194
135,0.6370770335197449,1.0,3280
136,0.8287969827651978,1.0,3152
137,0.88277268409729,1.0,3151
138,0.7065854668617249,1.0,3078
139,0.7629855871200562,1.0,3051
140,0.4187622666358948,1.0,3034
141,0.6154325604438782,1.0,2982
142,0.5674225091934204,1.0,2904
143,0.7420549392700195,1.0,2852
144,0.2706089913845062,1.0,2634
145,0.854490339756012,1.0,1705
146,0.6751466393470764,1.0,1508
147,0.8590317964553833,1.0,1436
148,0.9048911929130554,1.0,1417
149,0.994422197341919,1.0,1408
150,0.9552487134933472,1.0,1396
151,0.8681020736694336,1.0,1378
152,0.9383946657180786,1.0,1312
153,0.95109623670578,1.0,1302
154,0.922772228717804,1.0,1301
155,0.8554471731185913,1.0,1066
156,0.9672165513038635,1.0,1024
157,0.8708504438400269,1.0,1009
158,0.990324079990387,1.0,942
159,0.9078410863876343,1.0,866
160,0.39473956823349,0.0,638
161,0.5096210837364197,0.0,590
162,0.22539782524108887,0.0,583
163,0.13114702701568604,0.0,536
164,0.21726886928081512,0.0,495
165,0.28954780101776123,0.0,442
166,0.045883309096097946,0.0,310
167,0.26005953550338745,0.0,221
168,0.34417691826820374,0.0,170
169,0.13761958479881287,0.0,143
170,0.25656136870384216,0.0,114
171,0.20312917232513428,0.0,2583
172,0.27544084191322327,0.0,2564
173,0.11419681459665298,0.0,2556
174,0.24237214028835297,0.0,2424
175,0.3048926293849945,0.0,2369
176,0.191613107919693,0.0,2348
177,0.33554187417030334,0.0,2187
178,0.3699489235877991,0.0,2170
179,0.323971688747406,0.0,2144
180,0.16966967284679413,0.0,2090
181,0.36061614751815796,0.0,1908
182,0.2095302790403366,0.0,1878
183,0.11724618077278137,0.0,1081
184,0.15699461102485657,0.0,471
185,0.11013161391019821,0.0,2049
186,0.30600211024284363,0.0,2027
187,0.7731589674949646,1.0,3271
188,0.7667481899261475,1.0,3258
189,0.6927354335784912,1.0,3217
190,0.4755212068557739,1.0,3175
191,0.826119601726532,1.0,3144
192,0.7820287942886353,1.0,3120
193,0.8700467944145203,1.0,3119
194,0.20688565075397491,1.0,3118
195,0.5779321193695068,1.0,3068
196,0.8052979707717896,1.0,3054
197,0.715219259262085,1.0,3047
198,0.655853271484375,1.0,2984
199,0.5707007646560669,1.0,2976
200,0.592393159866333,1.0,2975
201,0.900101900100708,1.0,2974
202,0.33764100074768066,1.0,2973
203,0.8599721193313599,1.0,2951
204,0.9027978181838989,1.0,2901
205,0.7116215229034424,1.0,2887
206,0.735625147819519,1.0,2869
207,0.7153825163841248,1.0,2858
208,0.5600915551185608,1.0,2791
209,0.49183064699172974,1.0,2708
210,0.8464009761810303,1.0,2702
211,0.6919463872909546,1.0,1779
212,0.35069242119789124,1.0,1720
213,0.5941889882087708,1.0,1713
214,0.7578014135360718,1.0,1712
215,0.7463000416755676,1.0,1691
216,0.8498668670654297,1.0,1690
217,0.2011703997850418,1.0,1654
218,0.6278509497642517,1.0,1591
219,0.8502457737922668,1.0,1569
220,0.9216904044151306,1.0,1547
221,0.6317147016525269,1.0,1524
222,0.45631492137908936,1.0,1480
223,0.9778215885162354,1.0,1303
224,0.9858458042144775,1.0,1289
225,0.8904100656509399,1.0,1258
226,0.9711136817932129,1.0,1257
227,0.9270133376121521,1.0,1212
228,0.881260097026825,1.0,1151
229,0.9739863276481628,1.0,1126
230,0.9231442213058472,1.0,1085
231,0.95303875207901,1.0,1063
232,0.8842191100120544,1.0,1016
233,0.9338423013687134,1.0,965
234,0.9584966897964478,1.0,909
235,0.7775195837020874,1.0,876
236,0.8660240769386292,1.0,873
237,0.9221363067626953,1.0,872
238,0.8715384602546692,1.0,868
239,0.8002362847328186,1.0,856
240,0.9386927485466003,1.0,836
241,0.9310570359230042,1.0,800
242,0.9399845600128174,1.0,775
243,0.9301249384880066,1.0,720
244,0.35755661129951477,0.0,701
245,0.11412546783685684,0.0,686
246,0.2138514518737793,0.0,649
247,0.2017366737127304,0.0,619
248,0.36676767468452454,0.0,529
249,0.2891061305999756,0.0,502
250,0.15706895291805267,0.0,391
251,0.28742989897727966,0.0,357
252,0.37322473526000977,0.0,296
253,0.2112954556941986,0.0,198
254,0.29705512523651123,0.0,188
255,0.46131324768066406,0.0,101
256,0.4417288303375244,0.0,77
257,0.16711798310279846,0.0,62
258,0.22138561308383942,0.0,9
259,0.27091971039772034,0.0,2611
260,0.49962347745895386,0.0,2511
261,0.3413696587085724,0.0,2501
262,0.25642600655555725,0.0,2496
263,0.4148600399494171,0.0,2486
264,0.2501251697540283,0.0,2387
265,0.3305155634880066,0.0,2370
266,0.16386176645755768,0.0,2322
267,0.034160077571868896,0.0,2312
268,0.27492332458496094,0.0,2298
269,0.34993430972099304,0.0,2292
270,0.15293405950069427,0.0,2290
271,0.2624405324459076,0.0,2269
272,0.3919375240802765,0.0,2221
273,0.187891885638237,0.0,2177
274,0.24691948294639587,0.0,2129
275,0.21841762959957123,0.0,2113
276,0.22277754545211792,0.0,2062
277,0.2652052938938141,0.0,2039
278,0.3341978192329407,0.0,2035
279,0.27919691801071167,0.0,2022
280,0.30978289246559143,0.0,2003
281,0.559413492679596,0.0,1939
282,0.3417786657810211,0.0,1886
283,0.4322347939014435,0.0,1873
284,0.4732096493244171,0.0,1852
285,0.28587958216667175,0.0,1582
286,0.16734735667705536,0.0,1404
287,0.2869257926940918,0.0,1271
288,0.1333611160516739,0.0,415
289,0.2596709430217743,0.0,404
290,0.19968754053115845,0.0,371
291,0.2117331326007843,0.0,349
292,0.22059102356433868,0.0,2493
293,0.2990133464336395,0.0,2094
294,0.23087456822395325,0.0,1894
295,0.8012024760246277,1.0,3269
296,0.8938862681388855,1.0,3257
